Elspot volumes in {0},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elspot volumes in MWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data was last updated 31-12-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hours,Turnover at system price,NO1 Buy,NO1 Sell,NO2 Buy,NO2 Sell,NO3 Buy,NO3 Sell,NO4 Buy,NO4 Sell,NO5 Buy,NO5 Sell,SE1 Buy,SE1 Sell,SE2 Buy,SE2 Sell,SE3 Buy,SE3 Sell,SE4 Buy,SE4 Sell,FI Buy,FI Sell,FRE Buy,FRE Sell,DK1 Buy,DK1 Sell,DK2 Buy,DK2 Sell,EE Buy,EE Sell,LV Buy,LV Sell,LT Buy,LT Sell
06-10-2018,12 - 13,"40508,3","3521,2","1795,4","4484,0","6360,3","3205,1","2937,2","1833,1","2022,7","1950,6","5531,5","1277,6","1310,3","1444,4","4855,9","8375,7","7823,7","3219,5","419,5","6173,0","5978,9","0,0","0,0","2826,7","1022,7","1734,9","434,9","807,1","1109,9","1010,0","458,3","1624,1","1425,8"
06-10-2018,13 - 14,"40229,4","3435,8","1800,3","4457,7","6309,3","3187,8","2937,5","1821,7","2073,5","1943,9","5486,8","1283,1","1355,3","1445,8","4747,2","8339,3","7803,2","3220,6","420,6","6074,2","5831,9","0,0","0,0","2875,0","1071,0","1692,8","392,8","804,6","1102,9","1000,9","458,2","1471,6","1264,3"
06-10-2018,14 - 15,"40256,1","3374,6","1798,5","4440,7","6219,6","3169,1","2935,5","1806,7","2110,3","1940,6","5496,8","1285,7","1391,2","1453,6","4659,3","8309,3","7784,1","3224,2","424,2","6132,5","5876,4","0,0","0,0","2970,5","1166,5","1693,7","393,7","800,0","1095,1","988,8","454,0","1356,1","1140,9"
06-10-2018,15 - 16,"40044,9","3352,1","1793,4","4284,5","6052,5","3167,4","2923,5","1806,3","2063,5","1940,8","5490,5","1296,4","1344,2","1481,7","4610,5","8320,0","7838,7","3046,1","427,5","6234,7","6032,6","0,0","0,0","2842,3","1038,3","1729,7","429,7","799,9","1086,0","982,4","451,6","1556,7","1258,5"
06-10-2018,16 - 17,"41040,1","3373,0","1794,1","4443,0","6257,1","3173,6","2958,7","1821,8","2111,3","1949,1","5472,9","1295,8","1604,4","1439,3","4604,3","8417,8","7913,6","3243,1","443,1","6377,9","6038,8","0,0","0,0","3131,1","1372,9","1791,9","446,1","803,9","1073,0","984,6","449,9","1494,7","1200,4"
06-10-2018,17 - 18,"42270,0","3421,4","1788,3","4487,9","6334,3","3197,3","2997,1","1856,2","2262,9","1964,3","5510,0","1310,2","1736,1","1480,0","4833,3","8616,5","8105,7","3271,8","471,8","6698,6","5968,4","0,0","0,0","3376,2","1683,0","1884,2","473,4","834,7","1064,0","994,9","447,9","1744,0","1462,0"
06-10-2018,18 - 19,"43343,6","3461,2","1782,4","4505,3","6374,7","3220,4","3006,5","1889,9","2503,8","2040,1","5608,5","1313,4","2182,8","1583,7","4907,6","8862,8","8162,5","3263,5","463,5","7028,7","5944,1","0,0","0,0","3440,5","1650,4","1957,6","643,7","890,8","1056,4","1034,5","446,9","1656,6","1415,2"
06-10-2018,19 - 20,"43505,0","3506,2","1785,6","4509,7","6420,3","3231,1","2982,9","1891,9","2451,7","2052,7","5621,7","1315,6","2043,6","1587,7","4963,0","8922,0","8205,9","3263,5","463,5","6824,5","5926,5","0,0","0,0","3373,4","1775,2","2188,1","682,3","878,5","1051,7","1017,8","563,4","1930,1","1555,5"
06-10-2018,20 - 21,"42001,5","3402,2","1793,4","4475,6","6295,0","3193,5","2894,3","1864,0","2122,8","1986,8","5535,2","1290,4","1602,1","1572,7","4755,9","8534,7","8260,5","3263,4","452,4","6354,2","5928,5","0,0","0,0","3262,9","1683,3","2095,8","582,4","828,9","1048,3","966,2","447,2","1723,6","1413,6"
06-10-2018,21 - 22,"41085,6","3279,7","1791,9","4387,4","6115,1","3148,4","2885,6","1821,7","2038,1","1927,6","5446,7","1273,7","1537,2","1590,2","4572,7","8155,4","8348,6","3375,7","431,9","6482,2","5775,7","0,0","0,0","3105,5","1641,5","1990,0","493,8","758,0","1045,7","904,1","442,8","1655,4","1287,7"
06-10-2018,22 - 23,"39491,2","3156,5","1781,9","4301,1","5940,4","3100,2","2768,5","1776,5","1706,1","1896,1","5386,7","1246,0","1345,9","1572,7","4095,2","7758,8","8429,9","3474,1","422,4","6365,4","5642,8","0,0","0,0","2937,4","1461,5","1883,5","507,1","702,4","1048,1","838,8","365,5","1246,7","1354,2"
06-10-2018,23 - 00,"36981,0","3028,5","1648,3","4206,9","5624,5","2959,9","2567,7","1737,0","1660,4","1848,8","4967,8","1254,9","1139,6","1567,8","3120,0","7404,1","8501,3","2353,9","429,1","6065,8","5416,7","0,0","0,0","2779,4","1406,4","1774,0","476,1","650,6","1050,3","786,0","362,9","1370,5","1417,0"
07-10-2018,00 - 01,"35449,1","2916,3","1682,3","4135,7","5358,9","2955,4","2483,3","1686,9","1649,8","1832,2","5336,2","1229,2","854,7","1552,9","2583,8","7237,7","7945,5","2659,8","725,1","5933,6","5411,5","0,0","0,0","2064,7","1180,7","1526,8","519,4","608,9","839,5","590,3","210,6","1602,5","1751,6"
07-10-2018,01 - 02,"34099,7","2843,1","1625,3","3480,8","5153,6","2848,5","2406,7","1667,8","1605,8","1809,3","4870,6","1222,5","823,9","1547,3","2261,0","7073,6","7932,4","2586,5","476,4","5797,2","5260,5","0,0","0,0","1795,8","1114,4","1442,4","584,2","594,1","840,1","569,7","212,0","1639,1","1750,8"
07-10-2018,02 - 03,"33397,5","2804,3","1597,3","3337,8","5091,7","2829,2","2316,1","1662,0","1574,9","1799,7","4582,8","1217,1","827,6","1541,9","2094,0","6959,2","7924,9","2277,7","491,7","5761,3","5185,4","0,0","0,0","1743,7","1090,5","1379,6","625,0","587,0","842,6","558,1","214,1","1625,1","1625,1"
07-10-2018,03 - 04,"31959,8","2790,1","1416,0","3330,9","4818,6","2818,1","2140,4","1670,2","1483,4","1792,1","3989,2","1217,4","825,5","1541,0","1988,1","6905,8","7905,9","1900,4","527,8","5804,0","5077,0","0,0","0,0","1421,5","1091,0","768,3","684,6","589,1","841,6","559,9","214,5","1618,2","1723,4"
07-10-2018,04 - 05,"31752,3","2806,1","1386,9","3341,6","4561,4","2818,3","2079,5","1671,0","1455,2","1794,2","3830,5","1225,7","813,1","1550,5","1987,3","6889,7","7923,2","1915,2","568,2","5899,8","5040,4","0,0","0,0","940,6","1113,9","782,8","992,7","600,8","842,9","573,6","214,7","1634,8","1634,8"
07-10-2018,05 - 06,"32744,2","2851,9","1487,9","3377,8","4911,8","2829,4","2210,9","1676,5","1535,8","1839,2","4290,7","1230,4","826,1","1577,2","2045,1","6940,3","7964,0","2035,2","579,4","6085,2","5112,8","0,0","0,0","1283,7","1065,3","844,3","710,4","616,9","839,9","609,2","217,1","1694,0","1694,0"
07-10-2018,06 - 07,"34475,5","2981,7","1589,2","3459,1","5194,2","2880,1","2384,6","1686,8","1559,2","1867,8","4664,1","1245,9","843,4","1653,6","2848,7","7140,9","7964,7","2090,5","586,5","6018,9","5208,3","0,0","0,0","2102,9","937,5","1111,4","698,9","647,6","835,0","669,4","242,3","1687,4","1687,4"
07-10-2018,07 - 08,"36127,6","3083,8","1700,4","3637,4","5421,5","2935,4","2612,1","1689,4","1660,7","1891,4","5249,7","1239,2","915,9","1597,5","3002,0","7309,2","7937,2","2111,9","592,4","6146,6","5429,4","0,0","0,0","2525,0","924,4","1577,6","672,5","707,2","831,5","785,0","286,9","1165,8","1165,8"
07-10-2018,08 - 09,"39299,6","3224,6","1798,0","4339,3","6004,8","3053,1","2821,0","1709,2","2341,3","1918,3","5438,4","1272,7","1696,8","1618,3","3380,8","7741,7","7921,3","2978,4","585,6","6415,3","5717,6","0,0","0,0","2758,9","878,6","1822,6","604,2","760,2","929,5","941,3","436,0","1282,8","1282,8"
07-10-2018,09 - 10,"40970,9","3332,8","1773,3","4437,2","6207,9","3103,8","2851,1","1760,4","2413,1","1959,9","5507,7","1310,3","2226,8","1697,2","3890,2","8238,4","7908,3","3373,8","573,8","6506,1","5864,6","0,0","0,0","2797,6","1083,8","1967,4","577,2","782,7","965,7","978,1","435,4","1340,1","1306,9"
07-10-2018,10 - 11,"41521,3","3435,6","1788,5","4497,4","6351,0","3136,6","2861,4","1767,8","2443,0","1980,1","5532,6","1320,7","2377,7","1759,5","4087,7","8660,9","7879,6","3165,1","563,2","6599,9","5992,8","0,0","0,0","2769,2","965,2","1859,0","559,0","803,7","976,5","980,3","434,8","1363,7","1286,5"
07-10-2018,11 - 12,"41938,9","3433,8","1791,8","4468,3","6333,4","3142,7","2875,3","1777,0","2444,4","1982,3","5518,2","1309,0","2349,8","1858,0","4414,0","8736,8","7859,4","3292,1","557,2","6612,0","6146,3","0,0","0,0","2767,6","963,6","1863,9","563,9","803,8","984,9","976,2","439,6","1377,1","1158,8"
07-10-2018,12 - 13,"41521,2","3416,4","1788,0","4437,5","6261,3","3132,2","2972,2","1771,4","2331,4","1972,1","5535,7","1302,3","2255,6","1843,2","4218,6","8673,1","7862,5","3221,7","530,8","6544,4","6016,5","0,0","0,0","2728,4","1069,9","1958,2","583,9","797,8","993,3","972,4","440,8","1364,5","1275,1"
07-10-2018,13 - 14,"40802,7","3377,5","1795,1","4408,9","6215,5","3108,4","2999,4","1769,1","2278,1","1967,5","5502,3","1289,6","2069,5","1817,6","4171,0","8560,7","7865,8","3073,9","517,9","6493,2","5854,1","0,0","0,0","2731,6","983,5","1693,1","545,9","802,0","1001,9","969,7","443,0","1375,8","1195,6"
07-10-2018,14 - 15,"40128,1","3340,8","1800,2","4389,6","6178,2","3101,7","3006,4","1764,4","2259,7","1965,6","5476,6","1271,5","1777,9","1769,9","4026,7","8458,4","7852,6","2782,1","494,8","6479,9","5810,1","0,0","0,0","2653,2","849,2","1763,1","526,3","800,5","1003,5","967,2","445,7","1321,2","1321,2"
07-10-2018,15 - 16,"39519,8","3334,7","1806,5","4369,0","6175,8","3108,0","3017,7","1770,5","2260,8","1966,1","5446,5","1274,8","1525,0","1724,9","3964,7","8449,9","7852,9","2815,3","470,6","6513,6","5728,4","0,0","0,0","2342,6","678,8","1417,1","492,1","807,0","1003,0","973,0","443,7","1322,8","1322,8"
07-10-2018,16 - 17,"40484,4","3366,1","1808,8","4379,5","6213,5","3124,9","3103,4","1785,4","2206,9","1971,1","5453,4","1287,6","2098,8","1732,7","4165,2","8550,6","7849,5","2838,5","444,0","6604,0","5755,0","0,0","0,0","2641,1","837,1","1767,5","482,6","822,0","999,0","989,0","442,8","1329,9","1329,9"
07-10-2018,17 - 18,"42106,9","3437,6","1815,6","4401,5","6213,7","3138,8","3114,0","1814,5","2239,3","1976,4","5545,2","1310,2","2396,0","1768,9","4857,1","8881,6","7861,1","3223,9","423,9","6767,8","6066,3","0,0","0,0","2727,0","923,0","1781,3","481,3","874,0","996,0","1000,7","443,4","1439,9","1168,2"
07-10-2018,18 - 19,"43779,8","3530,1","1815,0","4408,1","6304,7","3172,4","3156,9","1833,0","2248,5","2028,9","5606,4","1340,2","2626,6","1817,6","5060,8","9295,9","8071,7","3214,8","414,8","7122,2","6274,8","0,0","0,0","3061,4","1257,4","1900,2","600,2","904,0","1020,0","1040,7","441,1","1671,8","1442,4"
07-10-2018,19 - 20,"44138,0","3626,6","1825,2","4425,6","6417,1","3217,0","3197,0","1863,6","2283,6","2055,8","5624,7","1348,8","2653,7","1814,0","5148,3","9493,1","8100,8","3214,4","414,4","7082,5","6280,5","0,0","0,0","3082,5","1278,5","1898,9","598,9","889,4","1018,5","1041,1","665,9","1897,5","1443,7"
07-10-2018,20 - 21,"43267,1","3574,5","1756,4","4385,5","6418,6","3220,2","3226,8","1877,6","2271,0","2053,6","5597,6","1336,0","2514,0","1771,9","4856,0","9175,9","7897,9","3228,4","428,4","6728,9","6163,9","0,0","0,0","3112,6","1308,6","1900,0","600,0","832,0","986,9","992,0","440,4","1713,2","1435,8"
07-10-2018,21 - 22,"42373,5","3458,3","1790,3","4270,9","6199,7","3169,7","3218,1","1893,8","2245,4","1995,1","5493,3","1310,3","2345,4","1682,4","4604,8","8576,3","7931,7","3224,3","424,3","7004,0","6047,3","0,0","0,0","3144,0","1340,0","1871,4","571,4","768,3","986,1","911,5","436,6","1649,3","1295,2"
07-10-2018,22 - 23,"40598,5","3290,9","1794,0","4174,3","6082,1","3111,7","3147,7","1849,1","2126,7","1952,1","5350,2","1264,4","1448,5","1649,0","4457,5","8042,0","7968,6","3238,7","411,5","6884,7","5814,1","0,0","0,0","3022,8","1403,0","1928,6","471,6","697,9","984,0","823,3","370,2","1595,5","1695,3"
07-10-2018,23 - 00,"38903,4","3121,0","1795,2","4060,4","6095,1","3031,4","3109,5","1800,8","1921,8","1919,8","5019,9","1241,5","1199,2","1597,7","3900,9","7553,8","8050,4","3456,9","435,3","6467,0","5535,2","0,0","0,0","2737,0","1186,6","1796,2","464,2","630,4","943,6","772,9","367,8","1499,1","1661,2"
08-10-2018,00 - 01,"36275,0","2850,3","1561,9","3963,4","5306,0","2892,0","2645,0","1727,9","1744,3","1838,4","5114,4","1205,0","920,5","1422,6","3097,0","7122,3","8207,4","2839,2","467,8","6052,7","5315,4","0,0","0,0","2469,5","1435,3","1543,3","460,0","601,4","729,0","599,0","216,7","1593,2","1499,5"
08-10-2018,01 - 02,"35011,1","2748,7","1382,2","3898,8","5172,4","2847,5","2512,6","1704,8","1717,0","1803,5","4423,0","1201,6","941,5","1353,6","2872,6","6940,8","8203,5","2674,9","484,6","5843,1","5208,5","0,0","0,0","2309,7","1616,0","1490,3","477,2","593,0","725,4","578,9","216,5","1849,4","1885,6"
08-10-2018,02 - 03,"34513,5","2696,7","1360,5","3884,9","4948,7","2825,9","2434,3","1691,6","1606,6","1791,4","4108,0","1198,2","982,6","1337,5","2884,0","6841,2","8217,5","2671,4","507,7","5721,2","5163,9","0,0","0,0","2173,2","1804,3","1456,0","495,4","591,6","722,8","573,4","217,9","1837,9","1837,9"
08-10-2018,03 - 04,"34493,5","2692,3","1352,4","3887,3","4803,8","2822,0","2412,7","1706,6","1530,9","1786,7","3853,4","1198,6","1031,2","1328,1","2980,8","6752,8","8267,9","2813,3","530,8","5731,1","5202,8","0,0","0,0","2089,2","1985,9","1458,0","540,9","602,5","716,5","583,7","242,2","1852,6","1852,6"
08-10-2018,04 - 05,"35601,4","2750,0","1357,0","3923,5","4993,5","2835,2","2436,1","1720,9","1521,5","1788,6","3868,8","1208,2","1383,3","1350,1","3164,0","6830,0","8291,3","3255,0","558,3","6011,4","5348,0","0,0","0,0","2066,5","2124,6","1479,2","555,0","639,5","713,3","624,1","238,8","1917,0","1845,7"
08-10-2018,05 - 06,"37793,4","2931,4","1392,9","4022,9","5342,2","2883,8","2624,9","1728,9","1723,3","1813,5","4536,7","1244,6","1453,8","1334,7","3674,3","7165,4","8331,6","3381,6","585,9","6808,6","5355,2","0,0","0,0","1995,2","2190,2","1593,8","582,5","761,6","701,5","745,3","312,0","1883,8","1488,1"
08-10-2018,06 - 07,"41676,6","3611,9","1817,5","4284,7","6019,0","3135,8","3207,4","1819,8","1728,9","1942,9","5239,3","1316,8","1926,9","1495,5","4578,3","8103,4","8214,8","3377,3","665,5","7119,6","5426,4","0,0","0,0","2473,1","2151,8","1898,9","610,7","886,4","708,6","877,5","474,8","1444,3","1018,0"
08-10-2018,07 - 08,"43909,7","4099,7","1893,2","4556,5","6738,1","3361,2","3314,1","1938,2","2107,0","2110,2","4821,8","1365,0","2361,9","1646,1","5274,1","8951,8","8240,2","3410,3","705,5","7250,9","5389,6","0,0","0,0","2193,2","2171,5","2112,2","817,0","976,9","717,2","995,1","792,5","1579,0","1202,6"
08-10-2018,08 - 09,"44501,9","4169,8","1899,8","4645,7","6999,8","3433,5","3372,3","1974,0","2138,8","2129,2","4732,6","1381,6","2417,9","1666,2","5350,3","9018,6","8229,6","3440,5","740,5","7286,4","5449,5","0,0","0,0","2234,6","2212,1","2160,0","860,0","1010,0","725,9","1059,0","1336,3","2057,2","1200,9"
08-10-2018,09 - 10,"44283,7","4110,3","1889,7","4677,5","6991,6","3441,8","3373,1","1968,6","2084,4","2126,2","4740,6","1372,8","2372,5","1644,8","5257,2","8855,1","8230,9","3535,4","762,8","7222,7","5351,9","0,0","0,0","2218,6","2175,7","2156,8","929,4","988,1","737,9","1059,9","1160,2","1888,4","1209,1"
08-10-2018,10 - 11,"44065,1","4067,1","1881,6","4680,3","6907,4","3430,5","3352,1","1967,7","2101,0","2122,6","4667,2","1365,3","2373,1","1611,5","5199,2","8883,3","8267,9","3515,9","800,3","7151,1","5273,6","0,0","0,0","2192,9","2271,7","2129,8","845,4","991,5","748,0","1044,8","859,7","1620,6","1226,7"
08-10-2018,11 - 12,"43552,0","3972,2","1873,2","4667,3","6686,4","3396,6","3365,7","1957,9","2115,8","2102,5","4619,6","1350,1","2182,4","1544,0","5077,2","8845,7","8317,3","3550,5","850,5","7116,2","5257,8","0,0","0,0","2124,2","2352,0","2126,0","826,0","960,3","768,6","1008,3","1064,3","1888,6","1253,6"
08-10-2018,12 - 13,"42921,2","3909,1","1863,8","4333,5","6179,9","3373,7","3384,8","1938,6","2124,6","2059,1","4517,9","1359,3","1976,3","1530,6","5027,4","8822,8","8321,6","3625,7","859,3","7029,1","5321,7","0,0","0,0","2020,4","2425,5","2089,9","856,3","976,9","788,6","1019,4","1067,3","1913,1","1286,2"
08-10-2018,13 - 14,"42769,1","3849,5","1847,0","4620,1","6320,9","3356,8","3386,1","1932,7","2028,2","2056,2","4527,2","1344,3","1903,7","1489,9","4823,4","8756,2","8337,5","3592,8","860,7","6898,2","5319,0","0,0","0,0","2009,6","2505,3","2071,5","848,0","956,4","806,2","1002,8","898,8","1749,8","1274,8"
08-10-2018,14 - 15,"42712,8","3786,8","1839,4","4611,6","6245,8","3347,1","3381,2","1927,5","2056,9","2052,6","4519,6","1336,3","1917,5","1588,9","4799,5","8741,4","8339,4","3652,9","856,8","6850,6","5335,6","0,0","0,0","1988,7","2499,9","2055,4","859,1","950,1","818,2","983,6","806,7","1658,0","1255,9"
08-10-2018,15 - 16,"42558,4","3766,8","1831,6","4611,2","5883,4","3338,2","3386,2","1918,8","2002,6","2055,4","4947,7","1338,3","1860,3","1636,8","4757,4","8736,2","8357,6","3616,3","847,3","6776,1","5386,5","0,0","0,0","1975,6","2411,3","2055,4","824,4","920,1","827,9","963,1","668,5","1532,4","1248,0"
08-10-2018,16 - 17,"42505,6","3793,9","1828,1","4629,5","6016,6","3329,5","3391,3","1916,0","1953,6","2066,0","4961,2","1337,5","1993,8","1579,9","4595,4","8673,9","8364,9","3552,2","826,8","6807,2","5325,3","0,0","0,0","2029,9","2378,4","2032,8","758,2","912,5","846,2","943,8","667,8","1536,6","1233,6"
08-10-2018,17 - 18,"43117,1","3783,6","1828,9","4651,0","6315,4","3311,2","3412,5","1906,7","1893,1","2062,9","4984,1","1355,0","2209,7","1611,9","4643,1","8844,1","8356,1","3577,6","789,1","6815,3","5325,8","0,0","0,0","2316,2","2350,3","2058,8","847,3","935,7","853,6","953,2","858,4","1719,1","1234,9"
08-10-2018,18 - 19,"44106,8","3818,3","1835,0","4658,5","6579,4","3322,4","3430,4","1928,2","2220,2","2072,8","5037,6","1363,2","2510,7","1757,5","4793,9","9088,5","8313,8","3464,4","764,4","7146,5","5368,7","0,0","0,0","2446,4","2209,0","2157,7","857,7","973,6","856,2","981,3","1256,3","2093,5","1239,5"
08-10-2018,19 - 20,"44187,7","3881,5","1848,6","4640,9","6749,9","3348,3","3417,8","1923,5","2240,8","2093,8","5057,9","1373,1","2559,2","1757,4","4809,0","9152,8","8286,9","3574,8","746,2","7027,4","5264,0","0,0","0,0","2453,4","2078,2","2165,5","994,1","944,2","863,0","972,1","1221,7","2059,8","1231,2"
08-10-2018,20 - 21,"42905,3","3832,0","1846,5","4587,5","6707,0","3347,2","3338,3","1903,1","1691,3","2091,3","5011,8","1343,3","2165,8","1740,7","4493,3","8821,4","8281,4","3462,0","734,3","6591,7","5705,6","0,0","0,0","2390,9","2001,4","2065,9","793,6","883,1","868,8","916,8","971,4","1957,0","1323,4"
08-10-2018,21 - 22,"41282,8","3669,7","1837,0","4474,7","6458,2","3304,2","3238,5","1872,0","1627,3","2074,1","4939,2","1312,0","1768,5","1634,5","3853,3","8246,3","8274,3","3476,5","738,6","6417,4","5884,3","0,0","0,0","2229,0","1853,7","1937,7","675,6","804,8","883,4","826,7","650,1","1484,6","1082,2"
08-10-2018,22 - 23,"39359,8","3498,1","1875,6","4309,6","5643,4","3210,4","3088,6","1858,3","1670,8","1965,0","4979,0","1271,4","1545,5","1584,5","3376,8","7673,9","8298,3","3461,5","732,8","6184,0","5667,9","0,0","0,0","2030,2","1808,2","1826,7","588,1","716,8","894,4","719,5","646,1","1617,5","1111,9"
08-10-2018,23 - 00,"36813,3","3354,7","1942,8","4136,9","5203,6","3006,7","2615,7","1804,5","1634,7","1884,8","4265,7","1243,5","1215,4","1540,6","2931,8","7126,7","8322,4","3295,2","734,4","5766,8","5426,0","0,0","0,0","1917,8","1807,3","1650,3","603,0","661,1","896,0","656,9","572,7","1565,8","1440,8"
09-10-2018,00 - 01,"35637,0","2825,2","1443,1","4430,5","5067,2","2865,2","2547,1","1732,0","1432,0","1904,7","4687,3","1212,6","1033,9","1452,9","2573,8","6881,1","8414,1","3192,7","771,9","5523,0","5111,9","0,0","0,0","1745,7","1828,7","1550,9","688,0","626,4","922,9","612,6","651,9","2045,1","1426,8"
09-10-2018,01 - 02,"34653,3","2727,0","1344,9","4416,7","4964,9","2830,2","2305,0","1707,7","1407,7","1872,5","4642,8","1200,0","1017,0","1419,2","2368,4","6640,1","8426,4","3140,4","752,7","5394,3","4996,0","0,0","0,0","1713,1","1751,5","1514,7","676,0","615,1","887,6","600,8","571,6","1929,5","1608,8"
09-10-2018,02 - 03,"34191,2","2664,8","1344,2","4396,6","4834,2","2804,2","2270,9","1692,8","1392,8","1852,2","4625,6","1194,0","1012,6","1417,2","2310,4","6529,4","8380,8","3102,1","725,5","5344,3","4952,6","0,0","0,0","1690,0","1741,7","1497,8","594,0","609,5","884,3","595,7","572,8","1903,5","1651,7"
09-10-2018,03 - 04,"34356,7","2652,5","1343,1","4384,2","4962,4","2798,1","2249,5","1686,8","1386,8","1843,0","4651,9","1192,4","1004,7","1437,6","2290,8","6514,2","8419,6","3153,8","694,8","5366,7","5013,2","0,0","0,0","1680,3","1772,2","1503,7","567,7","626,5","875,7","610,9","572,6","1924,3","1570,0"
09-10-2018,04 - 05,"35238,6","2740,2","1376,7","4412,8","5218,5","2808,7","2213,3","1695,5","1395,5","1844,0","4668,2","1205,0","1380,6","1491,6","2318,4","6591,8","8411,2","3200,4","662,2","5634,3","5107,9","0,0","0,0","1720,7","1852,2","1531,9","633,9","649,3","866,6","651,8","639,3","1788,9","1222,4"
09-10-2018,05 - 06,"37344,1","2909,6","1447,7","4407,1","5551,8","2861,1","2812,2","1725,0","1561,7","1871,5","4852,5","1235,8","1416,2","1502,0","2865,1","6980,9","8369,7","3341,1","646,4","6531,7","5288,5","0,0","0,0","1831,3","1882,5","1656,5","642,3","777,6","873,6","780,5","646,0","1482,1","1037,6"
09-10-2018,06 - 07,"41490,1","3757,4","2024,7","4554,1","6216,7","3064,0","3187,4","1781,6","1966,1","2022,1","5102,8","1317,8","2295,1","1659,0","4032,7","8017,7","8170,2","3482,5","682,5","6995,2","5040,9","0,0","0,0","2182,9","1887,3","1952,4","652,4","884,4","991,3","896,7","649,6","1467,6","1135,7"
09-10-2018,07 - 08,"43810,5","4243,2","1975,5","4525,7","7114,2","3322,5","3252,4","1894,6","2192,7","2168,5","5069,6","1348,4","2408,6","1759,3","4825,3","8833,0","8150,8","3491,2","691,2","7055,2","5303,1","0,0","0,0","2480,9","1974,0","2069,7","769,7","939,1","983,2","995,6","854,0","1690,0","1252,6"
